Date,País,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2022-11-19,642.0,7.0,27.0,3.0,12.0,5.0,10.0,7.0,43.0,185.0,1.0,13.0,23.0,6.0,12.0,31.0,5.0,9.0,2.0,21.0,5.0,16.0,8.0,54.0,17.0,7.0,26.0,10.0,8.0,1.0,13.0,49.0,6.0
2022-11-20,1038.6666666666667,10.333333333333334,56.0,6.0,20.0,15.0,11.0,7.0,90.0,257.3333333333333,2.6666666666666665,23.333333333333332,26.333333333333332,13.666666666666666,25.333333333333332,57.666666666666664,6.0,21.0,5.666666666666667,25.666666666666668,12.666666666666666,32.0,13.0,72.0,21.666666666666668,12.0,63.333333333333336,18.333333333333332,16.333333333333332,1.6666666666666667,17.666666666666668,72.0,6.0
2022-11-21,1325.3333333333333,12.666666666666666,81.66666666666667,7.333333333333333,25.666666666666668,21.666666666666668,10.0,6.666666666666667,115.33333333333333,328.0,4.0,30.333333333333332,23.0,15.333333333333334,32.666666666666664,80.0,7.0,30.666666666666668,10.0,34.0,16.666666666666668,38.666666666666664,15.333333333333334,88.33333333333333,24.333333333333332,14.666666666666666,83.66666666666667,24.333333333333332,21.0,2.0,21.0,94.33333333333333,5.0
2022-11-22,1401.0,12.666666666666666,93.0,10.0,26.333333333333332,20.666666666666668,9.666666666666666,5.333333333333333,110.33333333333333,353.0,4.0,33.666666666666664,17.333333333333332,14.666666666666666,32.0,86.33333333333333,10.333333333333334,32.666666666666664,13.0,41.0,19.0,37.666666666666664,17.0,102.33333333333333,27.333333333333332,15.666666666666666,71.0,23.0,21.0,1.6666666666666667,21.666666666666668,112.33333333333333,5.333333333333333
2022-11-23,1354.3333333333333,11.0,88.66666666666667,10.666666666666666,22.0,19.333333333333332,7.0,7.666666666666667,105.66666666666667,354.3333333333333,4.0,35.0,15.666666666666666,14.0,29.333333333333332,89.33333333333333,11.666666666666666,37.0,11.666666666666666,44.0,16.666666666666668,35.0,15.333333333333334,103.66666666666667,24.0,14.0,54.666666666666664,24.0,18.666666666666668,2.6666666666666665,18.666666666666668,103.33333333333333,5.666666666666667
2022-11-24,1292.6666666666667,8.666666666666666,78.0,10.666666666666666,17.333333333333332,13.666666666666666,7.0,6.666666666666667,96.0,346.0,4.0,29.666666666666668,26.333333333333332,13.333333333333334,28.333333333333332,78.33333333333333,10.666666666666666,28.0,9.666666666666666,44.333333333333336,17.0,32.333333333333336,16.333333333333332,107.0,25.333333333333332,14.0,52.666666666666664,29.333333333333332,20.0,3.0,20.0,92.33333333333333,6.666666666666667
2022-11-25,1327.3333333333333,10.333333333333334,69.33333333333333,8.333333333333334,19.666666666666668,12.333333333333334,8.0,6.666666666666667,96.66666666666667,372.3333333333333,2.6666666666666665,31.333333333333332,31.333333333333332,14.0,30.0,85.33333333333333,7.333333333333333,24.666666666666668,6.333333333333333,39.0,14.0,27.666666666666668,16.666666666666668,100.0,24.666666666666668,14.666666666666666,58.666666666666664,45.0,22.0,3.3333333333333335,20.333333333333332,97.33333333333333,7.333333333333333
2022-11-26,1546.6666666666667,13.666666666666666,79.33333333333333,10.333333333333334,23.666666666666668,15.666666666666666,9.0,6.0,112.0,398.6666666666667,4.0,39.0,36.333333333333336,17.333333333333332,36.0,96.66666666666667,7.0,19.0,8.0,44.333333333333336,16.0,27.0,18.666666666666668,126.0,28.666666666666668,12.666666666666666,81.33333333333333,56.333333333333336,29.0,3.0,28.666666666666668,136.33333333333334,7.0
2022-11-27,1925.3333333333333,17.0,112.0,13.333333333333334,33.0,18.333333333333332,10.333333333333334,8.666666666666666,127.33333333333333,494.6666666666667,6.666666666666667,52.333333333333336,36.666666666666664,22.0,43.333333333333336,131.66666666666666,9.666666666666666,22.666666666666668,11.666666666666666,62.333333333333336,20.0,29.333333333333332,24.0,151.0,36.0,13.666666666666666,95.66666666666667,72.66666666666667,36.333333333333336,4.0,30.333333333333332,170.66666666666666,8.0
2022-11-28,2137.0,15.333333333333334,132.66666666666666,14.333333333333334,32.0,21.333333333333332,8.333333333333334,8.333333333333334,127.33333333333333,542.0,9.666666666666666,55.333333333333336,34.666666666666664,21.666666666666668,46.0,144.66666666666666,14.666666666666666,28.333333333333332,13.0,79.33333333333333,21.333333333333332,33.0,29.0,187.66666666666666,43.333333333333336,14.666666666666666,106.33333333333333,78.66666666666667,42.0,4.333333333333333,38.0,182.66666666666666,7.0
2022-11-29,2156.6666666666665,12.0,136.33333333333334,11.333333333333334,32.666666666666664,21.333333333333332,7.0,9.0,112.0,596.6666666666666,9.666666666666666,53.666666666666664,37.333333333333336,16.666666666666668,46.666666666666664,148.33333333333334,14.0,36.666666666666664,14.666666666666666,82.66666666666667,24.0,31.333333333333332,27.666666666666668,180.0,41.666666666666664,18.666666666666668,99.66666666666667,87.33333333333333,39.333333333333336,4.666666666666667,35.0,160.66666666666666,8.0
